year,month,day,Bz_nT,sw_speed_km_s,sw_density_n_cc,Ap
2016,6,26,-4.2,504.0,5.7124999999999995,10
2016,6,27,-2.8,508.0,3.8208333333333333,8
2016,6,28,-2.2,493.0,4.3125,5
2016,6,29,-2.1,409.0,5.779166666666669,4
2016,6,30,-5.6,372.0,9.9125,6
2016,7,1,-3.6,404.0,7.816666666666666,6
2016,7,2,-3.1,394.0,15.237499999999999,7
2016,7,3,-1.4,466.0,7.929166666666667,8
2016,7,4,-3.3,459.0,4.445833333333333,5
2016,7,5,-1.9,398.0,5.183333333333334,3
2016,7,6,-3.5,330.0,13.924999999999997,4
2016,7,7,-5.9,512.0,15.037500000000001,21
2016,7,8,-5.4,631.0,6.154166666666666,19
2016,7,9,-2.2,638.0,4.008333333333332,12
2016,7,10,-2.3,625.0,2.883333333333333,9
2016,7,11,-3.8,568.0,3.3708333333333336,10
2016,7,12,-6.8,637.0,3.7666666666666675,18
2016,7,13,-1.6,596.0,2.9249999999999994,7
2016,7,14,-5.1,661.0,3.9666666666666655,11
2016,7,15,-3.9,679.0,2.6541666666666672,10
2016,7,16,-3.8,631.0,2.7458333333333336,7
2016,7,17,-2.7,502.0,3.7208333333333328,5
2016,7,18,-2.0,439.0,3.174999999999999,3
2016,7,19,-2.5,354.0,5.891666666666667,8
2016,7,20,-6.8,569.0,11.900000000000004,19
2016,7,21,-1.8,484.0,1.6375000000000002,5
2016,7,22,-5.3,456.0,2.7583333333333333,7
2016,7,23,-4.6,440.0,3.529166666666667,7
2016,7,24,-5.6,438.0,8.195833333333331,14
2016,7,25,-5.2,457.0,8.883333333333333,18
2016,7,26,-3.3,384.0,7.858333333333334,4
2016,7,27,-1.5,342.0,10.270833333333334,2
2016,7,28,-7.2,550.0,22.587499999999995,14
2016,7,29,-2.1,624.0,5.250000000000001,13
2016,7,30,-1.6,518.0,3.729166666666666,5
2016,7,31,-3.3,407.0,4.720833333333332,3
2016,8,1,-2.4,350.0,5.466666666666666,2
2016,8,2,-9.6,445.0,18.35,17
2016,8,3,-14.9,557.0,10.719047619047618,32
2016,8,4,-3.0,613.0,3.6533333333333338,16
2016,8,5,-4.6,675.0,2.8416666666666663,16
2016,8,6,-3.8,653.0,2.4875000000000003,12
2016,8,7,-2.7,601.0,3.0375,12
2016,8,8,-5.1,513.0,4.2875,10
2016,8,9,-3.8,634.0,3.5,12
2016,8,10,-2.7,662.0,2.5208333333333326,15
2016,8,11,-2.9,616.0,2.816666666666667,8
2016,8,12,-3.2,627.0,2.6749999999999994,10
2016,8,13,-2.8,519.0,2.5708333333333333,4
2016,8,14,-1.7,452.0,3.4625000000000004,3
2016,8,15,-2.7,369.0,6.262499999999999,3
2016,8,16,-4.4,336.0,12.304166666666665,5
2016,8,17,-5.4,408.0,11.18333333333333,8
2016,8,18,-5.2,412.0,3.9208333333333325,6
2016,8,19,-5.0,349.0,4.445833333333334,4
2016,8,20,-3.8,342.0,6.041666666666667,3
2016,8,21,-3.3,411.0,12.983333333333333,8
2016,8,22,-4.2,427.0,5.258333333333332,4
2016,8,23,-10.8,509.0,8.637500000000001,18
2016,8,24,-3.6,584.0,5.279166666666668,19
2016,8,25,-2.8,567.0,3.683333333333333,10
2016,8,26,-4.0,501.0,4.6000000000000005,6
2016,8,27,-2.1,446.0,4.062499999999999,4
2016,8,28,-1.8,409.0,5.158333333333334,2
2016,8,29,-3.6,362.0,14.979166666666666,6
2016,8,30,-8.5,454.0,8.291666666666666,17
2016,8,31,-4.9,466.0,6.562499999999999,6
2016,9,1,-7.3,570.0,6.625,28
2016,9,2,-5.1,674.0,4.254166666666667,37
2016,9,3,-3.5,696.0,2.970833333333333,36
2016,9,4,-3.9,708.0,2.6833333333333336,25
2016,9,5,-4.1,631.0,2.8958333333333335,17
2016,9,6,-3.0,571.0,2.2666666666666666,13
2016,9,7,-3.9,504.0,3.8333333333333335,12
2016,9,8,-4.5,522.0,4.204166666666667,12
2016,9,9,-1.8,462.0,2.991666666666666,3
2016,9,10,-1.8,403.0,4.091666666666668,3
2016,9,11,-4.2,352.0,6.149999999999999,3
2016,9,12,-4.5,343.0,15.566666666666665,4
2016,9,13,-5.6,300.0,9.233333333333333,4
2016,9,14,-8.3,330.0,13.15,8
2016,9,15,-7.8,317.0,12.375000000000002,6
2016,9,16,-3.0,312.0,7.575,2
2016,9,17,-2.6,327.0,13.158333333333331,3
2016,9,18,-5.5,353.0,8.854166666666666,6
2016,9,19,-6.7,479.0,13.9375,8
2016,9,20,-3.0,727.0,4.283333333333334,18
2016,9,21,-1.9,625.0,2.904166666666667,8
2016,9,22,-0.9,511.0,3.254166666666667,3
2016,9,23,0.7,436.0,6.175,3
2016,9,24,-4.6,381.0,7.820833333333334,4
2016,9,25,-7.7,407.0,13.274999999999999,22
2016,9,26,-6.0,476.0,8.216666666666667,20
2016,9,27,-6.0,683.0,6.045833333333334,35
2016,9,28,-3.5,695.0,4.125,36
2016,9,29,-5.2,705.0,3.033333333333332,36
2016,9,30,-3.5,692.0,2.4125,20
2016,10,1,-4.4,590.0,2.525,17
2016,10,2,-4.3,535.0,3.8375,16
2016,10,3,-3.6,534.0,3.620833333333333,13
2016,10,4,-4.7,552.0,4.179166666666666,23
2016,10,5,-3.0,541.0,3.5708333333333333,11
2016,10,6,-2.3,475.0,5.058333333333334,5
2016,10,7,-2.8,451.0,4.391666666666667,5
2016,10,8,-3.4,450.0,4.187499999999999,7
2016,10,9,-3.4,379.0,5.175000000000001,5
2016,10,10,-3.9,387.0,11.083333333333334,10
2016,10,11,-1.7,410.0,7.933333333333334,2
2016,10,12,-1.2,424.0,6.566666666666667,5
2016,10,13,-20.8,439.0,8.925,46
2016,10,14,-10.1,405.0,6.033333333333332,22
2016,10,15,-3.8,544.0,4.604166666666667,10
2016,10,16,-1.6,719.0,3.6416666666666657,17
2016,10,17,-1.2,735.0,2.4250000000000003,20
2016,10,18,-2.4,698.0,1.9749999999999999,9
2016,10,19,-0.7,596.0,2.516666666666667,6
2016,10,20,-2.2,432.0,5.125000000000001,2
2016,10,21,-0.6,396.0,5.562500000000001,1
2016,10,22,-4.5,374.0,12.5625,5
2016,10,23,-3.4,443.0,7.241666666666666,8
2016,10,24,-6.6,420.0,10.108333333333333,16
2016,10,25,-6.7,735.0,10.716666666666667,57
2016,10,26,-3.8,720.0,3.2541666666666664,44
2016,10,27,-3.5,661.0,2.8499999999999996,26
2016,10,28,-3.2,645.0,3.0208333333333335,16
2016,10,29,-7.2,662.0,3.6749999999999994,27
2016,10,30,-5.2,636.0,2.55,16
2016,10,31,-2.6,550.0,2.8166666666666664,8
2016,11,1,-4.4,509.0,4.437499999999999,10
2016,11,2,-6.6,458.0,6.5125,14
2016,11,3,-6.0,434.0,7.529166666666668,16
2016,11,4,-4.2,408.0,6.933333333333334,4
2016,11,5,-2.0,370.0,6.287499999999999,2
2016,11,6,-3.7,329.0,10.862499999999999,4
2016,11,7,-2.6,324.0,10.595833333333333,3
2016,11,8,-3.8,308.0,9.924999999999999,2
2016,11,9,-6.4,351.0,21.66666666666666,6
2016,11,10,-10.5,463.0,12.762500000000001,14
2016,11,11,-3.5,491.0,8.920833333333333,11
2016,11,12,-2.0,712.0,5.8125,18
2016,11,13,-4.4,735.0,2.5083333333333333,21
2016,11,14,-1.2,668.0,2.220833333333333,10
2016,11,15,-1.7,633.0,2.2166666666666663,7
2016,11,16,-2.1,484.0,4.4750000000000005,4
2016,11,17,-2.0,405.0,4.779166666666666,3
2016,11,18,-2.5,396.0,5.637499999999998,2
2016,11,19,-1.0,337.0,10.3625,1
2016,11,20,-2.2,361.0,13.116666666666667,2
2016,11,21,-4.7,361.0,12.833333333333336,5
2016,11,22,-4.6,477.0,9.995833333333334,11
2016,11,23,-5.0,500.0,5.800000000000001,11
2016,11,24,-6.0,536.0,8.233333333333333,20
2016,11,25,-4.7,661.0,2.220833333333333,30
2016,11,26,-2.3,668.0,1.879166666666667,11
2016,11,27,-2.0,634.0,2.1958333333333333,8
2016,11,28,-2.5,509.0,4.0125,7
2016,11,29,-2.3,474.0,3.7208333333333328,5
2016,11,30,-1.3,399.0,4.7375,3
2016,12,1,-1.4,377.0,9.549999999999999,2
2016,12,2,-2.7,384.0,5.6833333333333345,4
2016,12,3,-1.4,320.0,9.108333333333333,2
2016,12,4,-2.8,303.0,16.84583333333333,1
2016,12,5,-2.6,328.0,17.633333333333336,4
2016,12,6,-9.5,355.0,14.408333333333331,7
2016,12,7,-5.4,531.0,15.095833333333333,9
2016,12,8,-5.6,677.0,8.095833333333331,21
2016,12,9,-3.4,710.0,4.083333333333335,24
2016,12,10,-2.3,699.0,2.670833333333334,15
2016,12,11,-3.1,641.0,3.429166666666667,14
2016,12,12,-0.4,558.0,3.9125,5
2016,12,13,-0.4,549.0,2.541666666666667,4
2016,12,14,-1.4,501.0,3.1041666666666665,4
2016,12,15,-1.8,438.0,3.912499999999999,2
2016,12,16,-1.1,386.0,5.2250000000000005,1
2016,12,17,-6.3,394.0,12.066666666666668,5
2016,12,18,-4.7,434.0,7.845833333333332,8
2016,12,19,-3.3,371.0,8.070833333333333,5
2016,12,20,-4.5,369.0,8.95,5
2016,12,21,-6.4,664.0,7.245833333333333,23
2016,12,22,-4.1,679.0,3.5500000000000003,22
2016,12,23,-3.2,745.0,2.3291666666666675,19
2016,12,24,-2.7,698.0,2.8125,12
2016,12,25,-3.6,711.0,3.491666666666667,20
2016,12,26,-3.0,713.0,2.7791666666666663,20
2016,12,27,-2.2,671.0,2.579166666666666,11
2016,12,28,-2.2,514.0,3.2375000000000007,5
2016,12,29,-3.4,417.0,5.1875,4
2016,12,30,-2.3,357.0,8.404166666666665,2
2016,12,31,-9.1,556.0,16.9875,12
2017,1,1,-4.0,556.0,5.533333333333332,12
2017,1,2,-5.4,468.0,6.05,6
2017,1,3,-4.9,523.0,10.825000000000001,11
2017,1,4,-2.4,511.0,9.366666666666665,10
2017,1,5,-4.2,717.0,5.9333333333333345,17
2017,1,6,-1.1,744.0,2.429166666666667,14
2017,1,7,-2.1,737.0,2.3000000000000003,20
2017,1,8,-3.1,695.0,2.3416666666666663,16
2017,1,9,-2.9,677.0,1.8833333333333335,11
2017,1,10,-3.5,615.0,3.066666666666667,10
2017,1,11,-2.1,533.0,3.9958333333333336,7
2017,1,12,-1.6,425.0,6.358333333333334,4
2017,1,13,-2.1,376.0,11.5625,4
2017,1,14,-1.4,389.0,8.550000000000002,4
2017,1,15,-4.0,346.0,11.333333333333334,4
2017,1,16,-1.5,332.0,13.299999999999997,2
2017,1,17,-4.4,318.0,15.795833333333334,3
2017,1,18,-5.2,576.0,14.500000000000005,14
2017,1,19,-3.1,611.0,3.4249999999999994,10
2017,1,20,-2.6,575.0,2.9583333333333335,10
2017,1,21,-3.6,522.0,4.5125,10
2017,1,22,-4.4,526.0,3.287500000000001,9
2017,1,23,-3.7,474.0,3.7083333333333335,4
2017,1,24,-2.8,402.0,3.8958333333333335,2
2017,1,25,-3.5,352.0,9.320833333333335,5
2017,1,26,-7.0,565.0,11.054166666666667,11
2017,1,27,-3.4,636.0,4.5583333333333345,20
2017,1,28,-2.4,556.0,4.854166666666667,9
2017,1,29,-3.0,467.0,4.7125,6
2017,1,30,-2.5,539.0,9.370833333333335,6
2017,1,31,-5.0,753.0,6.391666666666666,22
2017,2,1,-3.8,746.0,3.3375,28
2017,2,2,-3.7,718.0,2.7499999999999996,21
2017,2,3,-3.2,650.0,2.3833333333333333,18
2017,2,4,-3.6,646.0,2.5458333333333334,10
2017,2,5,-3.7,640.0,3.916666666666666,15
2017,2,6,-3.0,617.0,2.829166666666667,12
2017,2,7,-2.1,541.0,2.9583333333333335,7
2017,2,8,-0.6,489.0,4.541666666666667,4
2017,2,9,-3.7,445.0,6.299999999999998,6
2017,2,10,-3.2,440.0,5.3500000000000005,7
2017,2,11,-2.3,423.0,4.2,4
2017,2,12,-2.3,360.0,8.4125,3
2017,2,13,-2.8,338.0,11.220833333333333,5
2017,2,14,-1.6,331.0,13.366666666666667,1
2017,2,15,-3.3,316.0,12.712499999999999,2
2017,2,16,-6.8,437.0,14.975,8
2017,2,17,-6.3,510.0,7.762499999999999,19
2017,2,18,-5.3,545.0,6.083333333333333,16
2017,2,19,-1.6,586.0,3.5208333333333335,10
2017,2,20,-1.9,536.0,3.804166666666666,9
2017,2,21,-1.8,447.0,5.583333333333333,4
2017,2,22,-3.2,441.0,7.708333333333332,9
2017,2,23,-4.0,597.0,9.333333333333334,10
2017,2,24,-2.3,649.0,3.7416666666666667,18
2017,2,25,-1.2,570.0,2.9999999999999996,6
2017,2,26,-1.0,468.0,3.8666666666666654,2
2017,2,27,-5.4,385.0,10.270833333333334,7
2017,2,28,-4.6,411.0,6.558333333333334,8
2017,3,1,-6.1,676.0,12.679166666666665,35
2017,3,2,-3.5,714.0,2.7291666666666674,32
2017,3,3,-3.9,706.0,2.5833333333333335,18
2017,3,4,-4.2,695.0,2.433333333333333,20
2017,3,5,-3.0,667.0,2.741666666666667,18
2017,3,6,-3.1,632.0,3.095833333333333,23
2017,3,7,-2.0,637.0,2.8125,14
2017,3,8,-2.8,565.0,3.4999999999999996,12
2017,3,9,-3.4,555.0,3.4625,13
2017,3,10,-4.3,490.0,4.3166666666666655,10
2017,3,11,-3.2,414.0,5.595833333333334,5
2017,3,12,-4.2,418.0,5.862500000000001,8
2017,3,13,-1.6,349.0,8.416666666666666,2
2017,3,14,-2.8,348.0,7.0583333333333345,4
2017,3,15,-5.1,391.0,13.170833333333334,6
2017,3,16,-4.4,408.0,6.520833333333333,4
2017,3,17,-2.6,367.0,6.779166666666666,2
2017,3,18,-2.2,336.0,7.241666666666666,2
2017,3,19,-2.8,323.0,8.399999999999997,2
2017,3,20,-2.6,339.0,10.258333333333335,1
2017,3,21,-4.2,626.0,14.637500000000001,24
2017,3,22,-3.8,687.0,3.445833333333333,24
2017,3,23,-2.5,668.0,2.7458333333333336,9
2017,3,24,-1.2,606.0,2.854166666666666,5
2017,3,25,-0.8,512.0,2.6875,3
2017,3,26,-0.9,427.0,6.05,3
2017,3,27,-8.6,661.0,11.929166666666669,46
2017,3,28,-3.4,708.0,2.8916666666666675,27
2017,3,29,-2.8,693.0,2.6375,20
2017,3,30,-3.1,664.0,3.2875,19
2017,3,31,-3.0,695.0,2.6875,27
2017,4,1,-2.9,622.0,2.220833333333333,15
2017,4,2,-2.0,534.0,2.991666666666666,7
2017,4,3,-2.1,435.0,4.729166666666667,4
2017,4,4,-10.6,440.0,9.437500000000002,19
2017,4,5,-4.0,481.0,12.487499999999995,8
2017,4,6,-3.5,497.0,3.929166666666667,6
2017,4,7,-3.1,458.0,4.470833333333333,9
2017,4,8,-3.6,605.0,6.3999999999999995,15
2017,4,9,-4.1,569.0,5.445833333333333,15
2017,4,10,1.2,463.0,8.791666666666666,4
2017,4,11,-4.0,490.0,7.675000000000001,10
2017,4,12,-2.3,477.0,3.487499999999999,5
2017,4,13,-3.1,446.0,3.9499999999999997,4
2017,4,14,-5.4,446.0,6.4875,11
2017,4,15,-4.2,347.0,5.95,6
2017,4,16,-2.7,359.0,5.874999999999999,3
2017,4,17,-3.1,319.0,7.7124999999999995,3
2017,4,18,-2.8,353.0,18.133333333333336,6
2017,4,19,-5.3,453.0,9.65,14
2017,4,20,-6.8,605.0,5.716666666666665,28
2017,4,21,-5.6,658.0,4.354166666666668,17
2017,4,22,-5.2,730.0,4.541666666666667,47
2017,4,23,-4.5,761.0,3.4249999999999994,36
2017,4,24,-4.5,717.0,2.3041666666666667,19
2017,4,25,-2.1,655.0,2.5875,10
2017,4,26,-3.4,577.0,1.9583333333333328,8
2017,4,27,-2.9,506.0,1.5499999999999998,6
2017,4,28,-4.2,464.0,2.370833333333333,5
2017,4,29,-4.3,399.0,4.595833333333334,5
2017,4,30,-3.5,386.0,5.862500000000001,5
2017,5,1,-1.8,401.0,6.091666666666665,4
2017,5,2,-2.6,426.0,5.933333333333333,4
2017,5,3,-1.2,419.0,6.420833333333334,3
2017,5,4,-4.5,365.0,11.837499999999999,5
2017,5,5,2.3,399.0,6.704166666666666,4
2017,5,6,0.0,365.0,7.933333333333333,4
2017,5,7,-3.9,366.0,10.616666666666667,8
2017,5,8,-2.4,391.0,8.708333333333336,5
2017,5,9,-2.0,379.0,10.445833333333335,5
2017,5,10,-2.8,381.0,8.091666666666667,5
2017,5,11,-0.6,386.0,11.9375,6
2017,5,12,-2.3,418.0,7.6625000000000005,7
2017,5,13,-1.3,368.0,13.108333333333334,4
2017,5,14,-2.9,356.0,22.962500000000002,8
2017,5,15,-5.1,578.0,16.116666666666667,12
2017,5,16,-2.4,608.0,3.454166666666667,8
2017,5,17,-3.5,539.0,4.8375,6
2017,5,18,-5.7,449.0,7.258333333333334,9
2017,5,19,-5.8,617.0,8.633333333333331,12
2017,5,20,-4.7,733.0,3.7166666666666655,22
2017,5,21,-3.1,667.0,1.4875,8
2017,5,22,-3.1,579.0,1.9208333333333332,9
2017,5,23,-2.9,566.0,2.2125,8
2017,5,24,-2.7,491.0,2.0833333333333335,3
2017,5,25,-2.6,398.0,3.1999999999999997,2
2017,5,26,-2.6,342.0,5.1375,2
2017,5,27,-19.3,401.0,18.458333333333336,13
2017,5,28,-19.5,395.0,8.887500000000001,47
2017,5,29,-11.6,387.0,9.058333333333332,9
2017,5,30,-5.0,539.0,3.0208333333333335,5
2017,5,31,-0.1,521.0,3.029166666666667,3
2017,6,1,-1.7,432.0,13.458333333333336,6
2017,6,2,-1.9,421.0,6.25,4
2017,6,3,-10.5,480.0,9.041666666666666,8
2017,6,4,-0.1,479.0,3.462499999999999,2
2017,6,5,-3.3,382.0,7.55,5
2017,6,6,-2.1,371.0,7.925000000000001,4
2017,6,7,-2.1,354.0,10.795833333333334,4
2017,6,8,-2.4,322.0,8.3,3
2017,6,9,-2.4,327.0,10.3125,3
2017,6,10,-3.1,308.0,12.379166666666668,3
2017,6,11,-8.3,418.0,15.1875,15
2017,6,12,-2.5,527.0,4.029166666666667,6
2017,6,13,-2.9,523.0,3.604166666666666,6
2017,6,14,-1.5,492.0,3.029166666666667,5
2017,6,15,-1.6,458.0,3.8000000000000003,3
2017,6,16,-6.5,623.0,12.683333333333328,23
2017,6,17,-4.0,560.0,5.779166666666666,14
2017,6,18,-2.4,594.0,2.9499999999999997,10
2017,6,19,-2.3,517.0,1.7999999999999996,4
2017,6,20,-0.7,410.0,1.804166666666667,2
2017,6,21,-5.2,346.0,3.025,3
2017,6,22,-4.2,346.0,7.549999999999998,4
2017,6,23,-4.6,354.0,12.325000000000003,4
2017,6,24,-4.9,396.0,6.158333333333335,8
2017,6,25,-5.4,501.0,7.825000000000003,9
2017,6,26,-1.4,557.0,3.679166666666666,6
2017,6,27,-2.3,503.0,3.158333333333333,4
2017,6,28,-2.2,462.0,4.049999999999999,3
2017,6,29,-3.4,438.0,4.383333333333334,4
2017,6,30,-3.2,361.0,7.516666666666667,3
2017,7,1,-5.9,415.0,11.795833333333334,12
2017,7,2,-8.4,514.0,6.166666666666665,17
2017,7,3,-2.7,448.0,6.6625000000000005,5
2017,7,4,-2.7,400.0,6.379166666666667,4
2017,7,5,-1.3,345.0,5.3999999999999995,2
2017,7,6,-4.2,358.0,9.641666666666666,6
2017,7,7,-1.8,416.0,6.474999999999999,4
2017,7,8,-2.0,351.0,6.512499999999999,2
2017,7,9,-10.3,567.0,14.958333333333334,24
2017,7,10,-1.3,612.0,3.491666666666666,8
2017,7,11,-1.6,646.0,2.766666666666666,6
2017,7,12,-1.8,521.0,2.766666666666666,4
2017,7,13,-2.7,433.0,4.2625,3
2017,7,14,-1.3,372.0,6.462499999999999,2
2017,7,15,-1.6,352.0,8.829166666666667,3
2017,7,16,-20.2,625.0,10.375,44
2017,7,17,-6.5,584.0,2.7208333333333337,26
2017,7,18,-5.5,606.0,1.2500000000000002,6
2017,7,19,-1.8,515.0,2.716666666666667,3
2017,7,20,-4.4,482.0,9.429166666666667,6
2017,7,21,-5.6,715.0,2.625,13
2017,7,22,-5.2,613.0,3.85,15
2017,7,23,-3.5,629.0,2.841666666666667,12
2017,7,24,-3.4,702.0,2.904166666666667,10
2017,7,25,-2.9,612.0,3.6333333333333333,9
2017,7,26,-3.7,642.0,3.079166666666666,10
2017,7,27,-4.0,522.0,2.4625,5
2017,7,28,-3.4,457.0,4.433333333333333,7
2017,7,29,-2.0,425.0,2.9291666666666667,3
2017,7,30,-3.5,397.0,3.3000000000000003,3
2017,7,31,-1.8,357.0,6.274999999999999,2
2017,8,1,-2.3,455.0,9.7,4
2017,8,2,-3.0,427.0,3.875,4
2017,8,3,-6.2,423.0,9.483333333333333,10
2017,8,4,-8.9,711.0,13.254166666666668,22
2017,8,5,-2.5,701.0,2.6499999999999995,15
2017,8,6,-2.7,663.0,2.558333333333333,12
2017,8,7,-1.2,562.0,2.7375000000000007,4
2017,8,8,-3.8,459.0,3.7708333333333326,4
2017,8,9,-2.2,438.0,4.7125,4
2017,8,10,-2.4,404.0,4.983333333333333,4
2017,8,11,-6.0,481.0,6.362500000000001,7
2017,8,12,-2.4,588.0,3.6999999999999997,9
2017,8,13,-2.7,602.0,2.1458333333333335,6
2017,8,14,-2.1,571.0,1.7666666666666664,4
2017,8,15,-1.2,450.0,4.820833333333334,2
2017,8,16,-4.0,405.0,8.208333333333334,5
2017,8,17,-7.4,548.0,8.775,24
2017,8,18,-4.5,604.0,4.6916666666666655,20
2017,8,19,-5.0,736.0,3.662500000000001,29
2017,8,20,-3.5,752.0,1.7333333333333334,20
2017,8,21,-2.3,642.0,2.5541666666666663,9
2017,8,22,-4.5,613.0,5.420833333333333,17
2017,8,23,-6.1,482.0,5.604166666666667,23
2017,8,24,-4.5,439.0,6.033333333333332,10
2017,8,25,-2.8,361.0,6.208333333333332,4
2017,8,26,-2.3,350.0,4.704166666666667,3
2017,8,27,-8.0,361.0,4.804166666666666,8
2017,8,28,-3.5,318.0,3.366666666666667,2
2017,8,29,-4.5,369.0,10.9,8
2017,8,30,-2.4,381.0,6.9125000000000005,3
2017,8,31,-6.8,636.0,12.325000000000001,30
2017,9,1,-4.4,638.0,4.029166666666666,16
2017,9,2,-2.6,614.0,3.2208333333333337,20
2017,9,3,-3.3,545.0,2.9583333333333335,7
2017,9,4,-3.6,538.0,5.641666666666666,16
2017,9,5,-2.4,604.0,3.0708333333333333,11
2017,9,6,-2.5,484.0,3.6625,8
2017,9,7,-20.6,582.0,7.004166666666666,36
2017,9,8,-24.2,817.0,2.9125,106
2017,9,9,-1.6,665.0,0.36666666666666675,3
2017,9,10,0.5,517.0,0.7555555555555554,4
2017,9,11,-1.5,632.0,4.333333333333333,11
2017,9,12,-6.8,621.0,6.9375,17
2017,9,13,-2.9,594.0,8.408333333333333,14
2017,9,14,-9.1,660.0,12.241666666666667,22
2017,9,15,-4.0,695.0,3.233333333333333,34
2017,9,16,-3.1,715.0,2.9625,28
2017,9,17,-3.0,676.0,3.1166666666666667,14
2017,9,18,-3.5,673.0,3.020833333333334,20
2017,9,19,-3.2,544.0,2.5208333333333335,7
2017,9,20,-2.5,501.0,3.6458333333333335,8
2017,9,21,-3.3,449.0,4.020833333333333,5
2017,9,22,-2.6,394.0,5.3,5
2017,9,23,-3.1,383.0,6.237500000000001,4
2017,9,24,-4.7,350.0,16.116666666666667,6
2017,9,25,-1.7,397.0,4.808333333333333,4
2017,9,26,-1.5,340.0,10.0875,3
2017,9,27,-11.0,639.0,14.862500000000006,37
2017,9,28,-7.0,697.0,4.020833333333334,51
2017,9,29,-2.8,629.0,2.4625,11
2017,9,30,-4.0,538.0,3.4749999999999996,14
2017,10,1,-4.2,490.0,4.2875,11
2017,10,2,-2.0,480.0,4.270833333333332,5
2017,10,3,-5.6,413.0,7.550000000000002,6
2017,10,4,-5.0,397.0,6.733333333333334,5
2017,10,5,-4.0,413.0,7.341666666666668,6
2017,10,6,-1.5,448.0,6.912499999999998,8
2017,10,7,-1.0,423.0,5.025,3
2017,10,8,-1.3,441.0,5.029166666666668,3
2017,10,9,-1.8,393.0,4.595833333333334,1
2017,10,10,-4.4,360.0,11.883333333333331,2
2017,10,11,-7.2,480.0,13.2875,28
2017,10,12,-4.7,559.0,6.466666666666665,26
2017,10,13,-5.8,697.0,4.6000000000000005,37
2017,10,14,-4.0,713.0,3.3208333333333333,30
2017,10,15,-3.1,667.0,2.5666666666666664,25
2017,10,16,-1.6,560.0,2.8416666666666663,8
2017,10,17,-2.3,502.0,2.8124999999999996,5
2017,10,18,-4.0,424.0,5.516666666666667,4
2017,10,19,-4.2,470.0,10.600000000000001,12
2017,10,20,-2.3,462.0,5.533333333333332,7
2017,10,21,-2.7,481.0,12.275,8
2017,10,22,-4.4,474.0,6.054166666666667,6
2017,10,23,-1.8,389.0,7.879166666666666,4
2017,10,24,-5.2,580.0,13.262500000000001,18
2017,10,25,-3.7,614.0,4.670833333333333,19
2017,10,26,-4.8,573.0,3.4375,17
2017,10,27,-2.3,486.0,3.841666666666667,4
2017,10,28,-2.6,406.0,5.504166666666666,5
2017,10,29,-2.3,355.0,7.504166666666666,3
2017,10,30,-2.3,318.0,7.612500000000002,2
2017,10,31,-3.3,293.0,11.066666666666668,2
2017,11,1,-3.2,304.0,16.795833333333338,2
2017,11,2,-6.4,408.0,13.975,8
2017,11,3,-5.4,413.0,7.516666666666666,8
2017,11,4,-2.2,422.0,5.125,3
2017,11,5,-2.4,386.0,3.725,1
2017,11,6,0.5,356.0,6.766666666666665,1
2017,11,7,-11.0,627.0,21.712500000000002,35
2017,11,8,-6.1,655.0,3.912500000000001,44
2017,11,9,-4.3,598.0,3.708333333333334,18
2017,11,10,-3.8,686.0,3.670833333333333,20
2017,11,11,-1.1,620.0,2.670833333333333,7
2017,11,12,-1.6,532.0,3.6999999999999997,5
2017,11,13,-3.4,405.0,5.495833333333333,6
2017,11,14,-6.4,404.0,8.400000000000002,11
2017,11,15,-5.4,445.0,12.491666666666667,11
2017,11,16,-2.7,504.0,5.187499999999999,14
2017,11,17,-3.3,465.0,4.325,4
2017,11,18,-2.3,424.0,5.987500000000001,6
2017,11,19,-1.1,393.0,10.475000000000001,4
2017,11,20,-5.9,416.0,13.799999999999999,6
2017,11,21,-6.7,611.0,7.358333333333333,27
2017,11,22,-2.7,560.0,3.35,10
2017,11,23,-3.4,460.0,5.375000000000001,8
2017,11,24,-4.9,407.0,8.441666666666665,9
2017,11,25,-2.3,439.0,5.191666666666667,6
2017,11,26,-3.7,340.0,8.825000000000001,2
2017,11,27,-4.9,480.0,11.558333333333335,4
2017,11,28,-6.2,476.0,5.995833333333334,7
2017,11,29,-3.4,412.0,8.283333333333333,4
2017,11,30,-5.4,493.0,6.55,10
2017,12,1,-2.0,495.0,4.987499999999999,7
2017,12,2,-3.2,442.0,5.429166666666666,3
2017,12,3,-2.2,365.0,4.629166666666666,1
2017,12,4,-11.1,401.0,20.008333333333336,10
2017,12,5,-6.3,607.0,8.75,28
2017,12,6,-3.0,622.0,2.6583333333333337,15
2017,12,7,-3.0,533.0,3.429166666666666,10
2017,12,8,-2.5,478.0,4.15,5
2017,12,9,-2.6,398.0,5.491666666666667,3
2017,12,10,-3.0,350.0,7.491666666666666,2
2017,12,11,-6.0,487.0,13.675000000000002,10
2017,12,12,-6.3,517.0,6.05,12
2017,12,13,-2.3,468.0,4.879166666666667,6
2017,12,14,-2.7,437.0,4.395833333333333,4
2017,12,15,-1.3,369.0,10.637500000000001,3
2017,12,16,-2.7,375.0,8.370833333333334,3
2017,12,17,-7.9,643.0,10.4625,23
2017,12,18,-2.4,635.0,3.754166666666667,16
2017,12,19,-1.7,576.0,2.4458333333333333,4
2017,12,20,-2.1,464.0,5.333333333333333,5
2017,12,21,-2.7,401.0,4.929166666666666,2
